id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
37088,tt0364930,0.241416,0,0,Aileen: Life and Death of a Serial Killer,Aileen Wuornos|Nick Broomfield,,Joan Churchill|Nick Broomfield,The 2002 Interviews.,prison|childhood trauma|female killer|murder|dysfunctional family,"British documentarian Nick Broomfield creates a follow-up piece to his 1992 documentary of the serial killer Aileen Wuornos, a highway prostitute who was convicted of killing six men in Florida between 1989 and 1990. Interviewing an increasingly mentally unstable Wuornos, Broomfield captures the distorted mind of a murderer whom the state of Florida deems of sound mind -- and therefore fit to execute. Throughout the film, Broomfield includes footage of his testimony at Wuornos' trial.",89,Documentary|Drama,,9/9/03,13,7.3,2003,0,0
24358,tt0366179,0.237282,0,0,The Second Renaissance Part I,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,,Mahiro Maeda,,,Tells the early history of how conflict began between the humans and machines. Part 1 of 2.,9,Science Fiction|Animation,Studio 4Â°C,2/1/03,16,7.2,2003,0,0
11420,tt0379225,0.097647,0,4500000,The Corporation,Jane Akre|Ray Anderson|Maude Barlow|Chris Barrett|Michael Moore,http://www.thecorporation.com/,Mark Achbar|Jennifer Abbott,The corporation as psychopath...,capitalism|canada|political activism|power|marketing,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",145,Documentary,Big Picture Media Corporation,9/10/03,42,7.1,2003,0,5334086.90152137
11194,tt0379557,0.194794,0,13885802,Touching the Void,Brendan Mackey|Nicholas Aaron|Richard Hawking|Ollie Ryall|Joe Simpson,,Kevin Macdonald,,wound|mountaineer|peru|sport|glacier,"A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",106,Documentary|Action|Adventure,Darlow Smithson Productions|UK Film Council|PBS|Film4,9/5/03,60,7.5,2003,0,16459572.1256265
11049,tt0368667,0.20175,0,0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Romanthony,,Kazuhisa TakenÃ´chi,The animated House musical.,spaceman|musical|record producer|space|rescue,"A sci-fi anime House-musical movie collaboration between Daft Punk--and their music--and designer Leiji Matsumoto. During the recording of their DISCOVERY album and using the themes of sci-fi celebrity, decadence and space travel, Daft Punk--with help from Cedric Hervet--wrote the story and inspired seasoned Japanese animators to symbiotically create this stunning space musical.",68,Animation|Science Fiction|Music,Daft Life Ltd. Co.|Toei Animation,5/18/03,49,7.2,2003,0,0
17920,tt0300015,0.102769,0,0,I Capture the Castle,Romola Garai|Rose Byrne|Tara Fitzgerald|Bill Nighy|Marc Blucas,,Tim Fywell,You can't choose who you fall in love with,,"A love story set in 1930s England that follows 17-year-old Cassandra Mortmain, and the fortunes of her eccentric family, struggling to survive in a decaying English castle. Based on Dodie Smith's 1948 novel with the same name.",113,Drama|Romance,Isle of Man Film Commission|British Broadcasting Corporation (BBC)|Trademark Films|Take 3 Partnership,5/9/03,14,7.2,2003,0,0
21525,tt0343121,0.23825,0,7808524,Tupac: Resurrection,Tupac Shakur,http://www.tupac-resurrection.com/,Lauren Lazin,In his own words,hip-hop|blunt|rap music|woman director,"Home movies, photographs, and recited poetry illustrate the life of Tupac Shakur, one of the most beloved, revolutionary, and volatile hip-hop MCs of all time.",112,Music|Documentary,Paramount Pictures|MTV Films,1/23/03,15,8,2003,0,9255854.57524784
51163,tt0285052,0.07715,0,0,Effroyables jardins,Jacques Villeret|AndrÃ© Dussollier|Thierry Lhermitte|BenoÃ®t Magimel|Suzanne Flon,,Jean Becker,,,"Lucien, 14, canâ€™t understand why his father, a serious and respected teacher, makes a fool of himself by dressing up as a clown and giving a show. AndrÃ©, Lucienâ€™s fatherâ€™s best friend, feels for the teenager and decides to reveal something from their mutual past that will explain the reason for Lucienâ€™s fatherâ€™s strange behavior.",95,Comedy|Drama,Canal+,3/26/03,15,7.6,2003,0,0
319600,tt0395656,0.059976,0,0,Indiana Jones: Making the Trilogy,Harrison Ford|George Lucas|Steven Spielberg|Lawrence Kasdan,,Laurent Bouzereau,,making of,The Making of the Trilogy,127,Documentary,Lucasfilms,10/21/03,10,7.2,2003,0,0
24660,tt0366177,0.168156,0,0,A Detective Story,James Arnold Taylor|Carrie-Anne Moss|Matt McKenzie|Terrence 'T.C.' Carson,,Shinichiro Watanabe,,,"A private detective is hired to find the elusive computer hacker ""Trinity."" Part of the Animatrix collection of animated shorts in the Matrix universe.",10,Science Fiction|Animation,Studio 4Â°C,4/1/03,12,7.4,2003,0,0
24950,tt0372765,0.046862,0,0,Matriculated,Melinda Clarke|Dwight Schultz|Olivia d'Abo|James Arnold Taylor|Rodney Saulsberry,,Peter Chung,,,The human resistance works to convert a sentinel to their side. Part of the Animatrix collection of animated shorts set in the Matrix universe.,16,Animation|Drama|Science Fiction,DNA,6/3/03,12,7.1,2003,0,0
24362,tt0368575,0.013546,0,0,The Second Renaissance Part II,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,,Mahiro Maeda,,,"The battle for Earth turns against the humans, despite their infamous desperate act of blackening the skies.",9,Science Fiction|Animation,Studio 4Â°C,6/1/03,15,7.2,2003,0,0
597,tt0120338,4.355219,200000000,1845034188,Titanic,Kate Winslet|Leonardo DiCaprio|Frances Fisher|Billy Zane|Kathy Bates,http://www.titanicmovie.com/menu.html,James Cameron,Nothing on Earth could come between them.,shipwreck|iceberg|ship|panic|titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancÃ©, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",194,Drama|Romance|Thriller,Paramount Pictures|Twentieth Century Fox Film Corporation|Lightstorm Entertainment,11/18/97,4654,7.3,1997,271692064.214419,2506405735.41947
782,tt0119177,3.077454,36000000,12532777,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,,Andrew Niccol,There is no gene for the human spirit.,paraplegic|suicide attempt|cheating|dna|spaceman,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",106,Thriller|Science Fiction|Mystery|Romance,Columbia Pictures|Jersey Films,9/7/97,1117,7.3,1997,48904571.5585954,17025280.2673449
18,tt0119116,2.972972,90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,,Luc Besson,There is no future without it.,secret passage|clone|taxi|future|stowaway,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",126,Adventure|Fantasy|Action|Thriller|Science Fiction,Columbia Pictures|Gaumont,5/7/97,2649,7.1,1997,122261428.896488,358525092.460205
489,tt0119217,2.202087,10000000,225933435,Good Will Hunting,Robin Williams|Matt Damon|Ben Affleck|Stellan SkarsgÃ¥rd|Minnie Driver,http://www.miramax.com/movie/good-will-hunting,Gus Van Sant,"Some people can never believe in themselves, until someone believes in them.",sex|baseball|boston|professor|m.i.t.,"Will Hunting, a janitor at MIT, has a gift for mathematics but needs help from a psychologist to find direction in his life.",126,Drama,Miramax Films|Lawrence Bender Productions|Be Gentlemen Limited Partnership,12/5/97,1592,7.7,1997,13584603.2107209,306921606.651021
184,tt0119396,2.113737,12000000,39673162,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,,Quentin Tarantino,Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?,airport|underworld|arms deal|weapon|police,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a planâ€”with help from a bail bondsmanâ€”to keep the money for herself. Based on Elmore Leonard's novel â€œRum Punchâ€.",154,Action|Crime|Drama|Thriller,Miramax Films,12/24/97,763,7.1,1997,16301523.8528651,53894416.3884653
2649,tt0119174,2.01227,50000000,109423648,The Game,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat,,David Fincher,What do you get for the man who has everything?,brother brother relationship|birthday|danger of life|present|birthday party,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",129,Drama|Thriller|Mystery,PolyGram Filmed Entertainment|A&B Producoes|Popaganda Films,9/12/97,851,7.3,1997,67923016.0536048,148647683.99496
9444,tt0118617,1.929641,53000000,139804348,Anastasia,Meg Ryan|John Cusack|Christopher Lloyd|Angela Lansbury|Hank Azaria,,Don Bluth|Gary Goldman,Discover the Adventure Behind the Greatest Mystery of Our Time.,tzar|musical|russian revolution|train explosion|foreign language adaptation,"This animated adventure retells the story of the lost daughter of Russia's last czar. The evil Rasputin places a curse on the Romanov family, and Anastasia and her grandmother, Empress Maria, get separated. After growing up in an orphanage, Anastasia encounters two Russian men seeking a reward offered by Empress Maria for the return of her granddaughter. The trio travels to Paris, where they find that the empress has grown skeptical of imposters.",94,Animation|Family,Twentieth Century Fox Film Corporation|Fox Animation Studios|Fox Family Films|The Big Gun Project|Little Wolf Entertainment,11/20/97,806,7.2,1997,71998397.0168211,189918659.471355
9366,tt0119008,1.308461,35000000,41954997,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,,Mike Newell,Donnie Brasco. Based on a True Story.,undercover|mafia|mobster|dirty cop|informant,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,127,Crime|Drama|Thriller,TriStar Pictures|Mark Johnson Productions|Phoenix Pictures|Baltimore Pictures,2/27/97,615,7.2,1997,47546111.2375233,56994198.6951988
2118,tt0119488,1.123404,35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,,Curtis Hanson,Everything is suspect... Everyone is for sale... And nothing is what it seems.,corruption|detective|shotgun|morgue|f word,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,138,Crime|Drama|Mystery|Thriller,Regency Enterprises|Wolper Organization|Warner Bros.,9/19/97,728,7.5,1997,47546111.2375233,171460704.837137
4995,tt0118749,0.778274,15000000,43101594,Boogie Nights,Mark Wahlberg|Burt Reynolds|John C. Reilly|Julianne Moore|Thomas Jane,,Paul Thomas Anderson,Everyone has one special thing.,pornography|porn actor|pornographic video|from rags to riches|drug,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",155,Drama,New Line Cinema|Ghoulardi Film Company|Lawrence Gordon Productions,9/11/97,438,7.3,1997,20376904.8160814,58551805.2239591
